10201000000110302278400304201 0100030001100102
10201000000210900991400112401 0100030000424902
10201000000611103037800371301 0100040002104502
102010000007112009914000000012          315001
10201000000810903037800303801 0100010000209101
10201000000911003037800303801 0100040002104102
102010000010113030378000000011          321501
102010000011113030378000000011          316302
10201000001311302278400265601 0100060002206302
10201000001411203037800326301 0100020000423502
10201000001610900991400115701 0100040002313702
10201000001711003037800334201 0100020000211502
102010000018107030378000000011          207102
102010000019103017596000000011          319502
10201000002010403037800458401 0100020000427102
10201000002210503037800353001 0100040002313102
10201000002410403037800334201 0100020000427302
10201000002510803037800368905 0100030000322402
10201000002711001759600210101 0100010000316001
102010000029113000000000000011          423501
10201000003210512151401268701 0100010000315801
10201000003310301093800155301 0100040002429201
10201000003511103037800392201 0101010100209102
10201000003710601631200180401 0100040001313502
102010000043113030380000000051          428601
10201000004511202007000401401 0100010000313101
10201000004711003037800607605 0100020000104402
10201000004810701134500149701 0100020000101601
10201000004911303037800445401 0100040002317002
102010000050111030378000000011          320301
10201000005110301759600208001 0100060003319502
10201000005210701134500149701 0100040000101601
10201000005310603037800384801 0100030000321101
10201000005410501759600216301 0100010000313302
10201000005711203037800389301 0100030001104102
102010000059109000000000000012          317601
102010000061107016312000000011          426501
10201000006210903037900303801 0100040002427801
10201000006310803037900303801 0100050000318501
102010000064103030378000000061          429301
102010000065111016312000000011          206201
10201000006610503037900471101 0100010000322802
10201000006710901759600246401 0100020000319602
10201000006811303037800303801 0100020000319401
10201000007010303037800405601 0100020000100102
10201000007111101134500113501 0100020001425902
10201000007510903037900303801 0200020000312101
10201000007711101530200156001 0100020000424002
10201000007810603038000434001 0100010000426102
10201000007911201229000160101 0100010000313602
10201000008010301134500142601 0100050003101501
10201000008210501759600176001 0100030000318901
10201000008311302278400271901 0100020000315501
10201000008411303037800405001 0100020000316302
102010000086105030379000000011          101501
10201000008710703037800336501 0300030000323002
10201000008910501759600214501 0100030000317201
10201000009010900991400115701 0100030001425101
102010000091103020070000000011          316101
102010000092111016312000000012          103001
102010000093110030379000000011          423902
10201000009410501134500125201 0100050001428302
10201000009611303037800342401 0100040002104602
10201000009810303037800364501 0100010000211402
10201000009911203037800402301 0100020000100201
10201000010011003037800331401 0100020000321602
10201000010211003037900303805 0100030001320002
10201000010310303037800364501 0100010000211402
10201000010511203037800325801 0100010000210402
10201000010610303037800347201 0100020000211502
10201000010910403037800426801 0200020000100601
102010000111103016312000000011          102102
10201000011211102278400251201 0100020000427502
10201000011311002007000200701 0100040001426401
10201000011411001134500175901 0100050000101601
102010000115109011345000000011          313601
10201000011610303037800332406 0100010000322202
10201000011710400991400099106 0100030001314901
10201000011810303037800348805 0100020000429101
10201000011910601134500128601 0100040000315201
10201000012110603037800403501 0100020000102401
10201000012210703037800345701 0100020000208602
10201000012310303037800303801 0100010000211401
10201000012410803037800382501 0100020000209802
102010000127109011345000000011          428701
10201000012811301093800140601 0100030001429202
10201000012910602007000267601 0100040002315102
10201000013011002007000267601 0100010000317702
10201000013111303037800409301 0100010000315802
10201000013210602007000267601 0100030002209201
10201000013411302278400287201 0100080003312502
102010000139113030378000000011          315601
10201000014310703037900372001 0100030001315702
